0.0025059361681363614
0.0026544222211549416
0.0028117066259517455,"{21, 46, 2280}","{37, 49, 2236}"
0.0029783107176450524,"{26, 17, 1754}"
0.0031547867224009664,"{36, 29, 1996}"
0.003341719587843073,"{39, 40, 2047}"
0.0035397289219206898,"{48, 21, 2152}"
0.0037494710466622794,"{46, 10, 1418}"
0.003971641173621408,"{19, 10, 1797}"
0.004206975708225976,"{23, 34, 1649}"
0.004456254690668728
0.004720304381429618,"{9, 4, 2250}","{25, 31, 1499}","{26, 48, 1801}"
0.005000000000000001,"{10, 4, 1932}","{15, 23, 1654}","{38, 49, 2071}"
0.005296268625886445,"{6, 39, 1849}","{16, 33, 2031}","{49, 22, 2090}"
0.005610092271509818,"{32, 37, 2337}","{35, 16, 1950}"
0.005942511137185092,"{38, 13, 1902}","{39, 19, 2323}"
0.006294627058970837,"{23, 30, 1719}"
0.006667607160816621
0.007062687723113772
0.007481178280472169,"{41, 3, 2073}"
0.007924465962305569,"{9, 12, 1675}"
0.008394020090612802
0.008891397050194615
0.009418245447449004
0.0099763115748444,"{14, 2, 1414}","{27, 12, 1667}","{44, 2, 1920}"
