0.0025059361681363614,"{12, 1, 1930}"
0.0026544222211549416
0.0028117066259517455
0.0029783107176450524
0.0031547867224009664
0.003341719587843073,"{32, 7, 1947}"
0.0035397289219206898,"{1, 20, 1964}","{11, 2, 1973}","{27, 1, 1953}"
0.0037494710466622794
0.003971641173621408,"{38, 1, 1451}"
0.004206975708225976,"{15, 47, 2208}","{35, 42, 1644}"
0.004456254690668728,"{34, 4, 2266}","{38, 38, 2233}"
0.004720304381429618,"{47, 22, 1930}"
0.005000000000000001,"{1, 18, 1892}","{48, 19, 2317}"
0.005296268625886445,"{1, 18, 1983}","{2, 16, 1563}"
0.005610092271509818,"{17, 5, 2032}","{43, 20, 1080}"
0.005942511137185092,"{4, 12, 1893}","{12, 6, 1960}","{38, 2, 2015}"
0.006294627058970837,"{16, 16, 1334}","{33, 10, 1504}"
0.006667607160816621,"{15, 40, 1464}","{16, 36, 1495}","{43, 14, 1712}"
0.007062687723113772,"{38, 5, 2161}","{41, 30, 1512}","{43, 24, 1489}"
0.007481178280472169,"{19, 16, 1506}","{20, 36, 1541}"
0.007924465962305569,"{30, 15, 1774}"
0.008394020090612802,"{43, 27, 2257}","{46, 30, 1418}"
0.008891397050194615,"{25, 24, 1155}"
0.009418245447449004,"{42, 4, 1081}"
0.0099763115748444,"{1, 45, 2296}"
